"Date","FLUXNET site ID","Koppen (climate)","IGBP (vegetation)","Evapotranspiration (mm)","Air temperature (°C)","Shortwave radiation (W/m2)","Longwave radiation (W/m2)","Atmospheric pressure(kPa)","2-m wind speed (m/s)","Relative humidity (%)","Specific humidity (kg/kg)"
2006-05-07,"US-Wkg","Arid","Grassland",0.109180518948429,19.15125,360.64,272.262520833333,84.7968125,2.10597201415153,14.4925,0.00235982294195944
2006-05-08,"US-Wkg","Arid","Grassland",0.0951486421885882,21.0850208333333,366.162708333333,279.222916666667,84.8872708333333,2.24456799291026,13.7945833333333,0.00252943531985306
2006-05-09,"US-Wkg","Arid","Grassland",0.199486958722701,21.5443958333333,371.355833333333,275.983333333333,84.8172708333333,3.17780253455742,13.0875416666667,0.00247033803989061
2006-05-10,"US-Wkg","Arid","Grassland",0.156148525704107,22.7198125,363.765208333333,282.458333333333,85.0484166666667,1.91783641137835,11.464375,0.00231822059828425
2006-05-11,"US-Wkg","Arid","Grassland",0.085002323288746,24.391875,355.057729166667,299.63125,85.043875,2.45550567790611,11.2451458333333,0.00251567552239683
2006-05-12,"US-Wkg","Arid","Grassland",0.0871808527943329,24.5729166666667,355.0408125,302.816666666667,84.95175,3.23325271770006,10.9,0.0024676569746367
2006-05-13,"US-Wkg","Arid","Grassland",0.0499678254377577,24.2735416666667,347.106145833333,305.635416666667,85.0467291666667,3.48753941615219,13.2130416666667,0.00293566143998625
2006-05-14,"US-Wkg","Arid","Grassland",0.129762843783614,24.8704166666667,358.245583333333,307.452083333333,85.057375,2.48137358630997,14.8422291666667,0.00341818366538627
2006-05-15,"US-Wkg","Arid","Grassland",-0.0423562781234009,23.965625,207.165041666667,335.204166666667,85.1724166666667,3.20051617948639,20.6710416666667,0.00450613367914469
2006-05-16,"US-Wkg","Arid","Grassland",0.0519663388045522,21.3829375,290.1986875,336.23125,85.2280833333333,4.19926801620773,40.0435208333333,0.00747051725451532
2006-05-17,"US-Wkg","Arid","Grassland",0.169364306173205,23.099375,324.763520833333,334.033333333333,85.100875,3.36393355867366,27.848375,0.00577083684121802
2006-05-18,"US-Wkg","Arid","Grassland",0.153336337371874,24.6754166666667,328.219125,327.270833333333,85.1657291666667,2.00245616188923,20.5934375,0.00468536015465155
2006-05-19,"US-Wkg","Arid","Grassland",0.216378419356282,25.00375,365.527270833333,313.091666666667,85.1886875,3.52394610205393,16.3342916666667,0.00378687805993046
2006-05-20,"US-Wkg","Arid","Grassland",0.0748633766831745,25.2645833333333,351.171520833333,323.360416666667,85.1053125,2.62897542947596,17.585,0.00414569288585465
2006-05-21,"US-Wkg","Arid","Grassland",0.097878033468733,25.43625,330.6338125,333.447916666667,84.8768541666667,2.96017309433913,16.2678958333333,0.00388438879675501
2006-05-22,"US-Wkg","Arid","Grassland",0.0059885094994433,21.8268958333333,376.45625,287.958333333333,84.8268333333333,5.13337219124283,17.5766458333333,0.00337699779862207
2006-05-23,"US-Wkg","Arid","Grassland",0.158484535350017,20.4772916666667,376.491270833333,283.9354375,85.1946875,2.43699280442733,25.4836875,0.00449018930437114
2006-05-24,"US-Wkg","Arid","Grassland",0.150138533642685,24.6675,376.0311875,297.466666666667,85.1370416666667,2.03809639124566,12.8595833333333,0.00292224952833849
2006-05-25,"US-Wkg","Arid","Grassland",0.169781212974202,25.7604166666667,379.9105625,297.164583333333,84.827375,2.58768995287241,11.004125,0.00267822657105825
2006-05-26,"US-Wkg","Arid","Grassland",0.0578846570312368,23.6697916666667,383.892041666667,287.879166666667,84.6077291666667,2.95289175715878,12.8972291666667,0.00277738318334478
2006-05-27,"US-Wkg","Arid","Grassland",0.0086925822523787,21.4304166666667,380.378,288.491666666667,84.5384166666667,4.8041201468408,22.9346666666667,0.00431791891633413
2006-05-28,"US-Wkg","Arid","Grassland",0.0048582881243131,20.2489583333333,373.513895833333,288.360416666667,84.8336875,4.33896946113755,26.9838333333333,0.00470846634146942
2006-05-29,"US-Wkg","Arid","Grassland",0.0983705341685344,21.5923125,378.969083333333,288.45,85.0372083333333,2.79167057076478,18.4374375,0.00348349741309091
2006-05-30,"US-Wkg","Arid","Grassland",0.149825884396982,22.5060416666667,379.5469375,284.354166666667,85.0603541666667,2.29596480009218,11.836875,0.00236238884465952
2006-05-31,"US-Wkg","Arid","Grassland",0.212068368349939,25.3475,380.282020833333,292.304166666667,85.0839375,1.77629252283002,8.76164583333333,0.00207370944513602
2006-06-01,"US-Wkg","Arid","Grassland",0.110532275506178,26.9958541666667,341.440354166667,329.197916666667,85.1759583333333,2.69223757356109,11.1359166666667,0.00290397238464318
2006-06-02,"US-Wkg","Arid","Grassland",0.246505979133601,25.56125,300.974916666667,348.21875,85.3438541666667,3.86686170833082,25.6380625,0.00614208286581365
2006-06-03,"US-Wkg","Arid","Grassland",0.101634494783295,27.4300208333333,337.111645833333,339.95,85.126625,2.39757925054019,15.7098958333333,0.004208286248477
2006-06-04,"US-Wkg","Arid","Grassland",0.0682341311212497,28.2639583333333,305.223354166667,345.395833333333,84.8922916666667,2.49471287810798,15.37375,0.00433617632010603
2006-06-05,"US-Wkg","Arid","Grassland",0.495068334745755,25.740625,355.929020833333,349.491666666667,84.9315416666667,3.19291057222918,25.9984791666667,0.00632640556557673
2006-06-06,"US-Wkg","Arid","Grassland",0.445074274848872,25.190625,285.150729166667,357.939583333333,84.9523958333333,2.2430792984665,29.7785416666667,0.00701423235812226
2006-06-07,"US-Wkg","Arid","Grassland",0.789154183984834,24.7175,313.2171875,359.383333333333,85.0784583333333,2.9191676691656,32.70825,0.00748075032526856
2006-06-08,"US-Wkg","Arid","Grassland",0.341932496062165,25.3589583333333,362.060395833333,336.410416666667,85.0773958333333,2.33685230887413,31.9661458333333,0.00759688962296791
2006-06-09,"US-Wkg","Arid","Grassland",0.166699935158256,26.3816666666667,302.563145833333,344.716666666667,85.0131875,2.30638566119847,23.9891458333333,0.00605648592902748
2006-06-10,"US-Wkg","Arid","Grassland",0.185425251638866,26.543125,380.118166666667,308.09375,84.8080208333333,2.74202776990768,13.0161458333333,0.00332014595047384
2006-06-11,"US-Wkg","Arid","Grassland",0.20037971778572,26.7679166666667,389.898708333333,297.779166666667,84.8066666666667,2.95438045160254,9.66066666666667,0.00249589874374198
2006-06-12,"US-Wkg","Arid","Grassland",0.132387343138265,27.9675416666667,340.882270833333,330.4625,85.1721666666667,2.52153885719347,9.79410416666667,0.00270348851550536
2006-06-13,"US-Wkg","Arid","Grassland",0.0896095917880682,29.013125,334.350729166667,343.19375,85.2544166666667,2.63811394982377,10.0499375,0.00294562920878603
2006-06-14,"US-Wkg","Arid","Grassland",0.119544873003276,29.5798125,326.696208333333,359.489583333333,85.066125,3.44675508421288,13.1564583333333,0.00399594976688071
2006-06-15,"US-Wkg","Arid","Grassland",0.124508704289235,28.0192291666667,377.429145833333,319.991666666667,84.6621875,4.95424245287691,12.2399375,0.00341070305804007
2006-06-16,"US-Wkg","Arid","Grassland",0.178720591855898,24.3877083333333,375.88225,307.197916666667,84.854,2.99584280279347,17.3782916666667,0.00389873060150192
2006-06-17,"US-Wkg","Arid","Grassland",0.187230826593687,26.029375,377.026375,309.777083333333,85.137,2.29530152038952,15.5472708333333,0.00383347917581948
2006-06-18,"US-Wkg","Arid","Grassland",0.155410017543297,28.7033541666667,371.174020833333,323.658333333333,85.1312916666667,1.9094496080269,12.2729791666667,0.00353952940592925
2006-06-19,"US-Wkg","Arid","Grassland",0.0491472788834201,29.5516666666667,366.104833333333,334.5625,85.1174166666667,2.83177688345248,12.7073541666667,0.00385062088191812
2006-06-20,"US-Wkg","Arid","Grassland",-0.0320372164338827,27.9027083333333,362.2141875,335.33125,85.18925,2.96379902338036,20.8161041666667,0.0057335772869696
2006-06-21,"US-Wkg","Arid","Grassland",0.295823327974643,23.72375,209.286291666667,354.122916666667,85.2950625,2.93617710865167,37.9852083333333,0.00816714685008719
2006-06-22,"US-Wkg","Arid","Grassland",0.262904007607581,25.1170833333333,242.372666666667,370.929166666667,85.3457916666667,3.6972979372322,31.0380208333333,0.00724638293308107
2006-06-23,"US-Wkg","Arid","Grassland",0.136312497520422,26.8972916666667,247.017416666667,372.764583333333,85.3571875,3.07626178185414,26.9922083333333,0.00700070828862022
2006-06-24,"US-Wkg","Arid","Grassland",0.124771473724679,27.1346041666667,303.765041666667,360.341666666667,85.41125,3.62031327307642,24.1808541666667,0.00635315900802221
2006-06-25,"US-Wkg","Arid","Grassland",0.0673056274203112,26.5597916666667,324.755375,359.51875,85.4514166666667,4.5958355806556,26.0186041666667,0.00660645331697453
2006-06-26,"US-Wkg","Arid","Grassland",0.99651217508416,24.1491666666667,264.064395833333,348.327083333333,85.3601875,4.45520554414205,35.3595833333333,0.0077919750220362
2006-06-27,"US-Wkg","Arid","Grassland",0.631374958910439,23.4333333333333,323.2430625,343.1,85.321875,3.53475019143287,40.0639583333333,0.00846336620241259
2006-06-28,"US-Wkg","Arid","Grassland",0.261257144288353,24.2675,280.923541666667,346.516666666667,85.3777083333333,2.06088373391939,37.7382291666667,0.00837667625228532
2006-06-29,"US-Wkg","Arid","Grassland",0.0618597777831463,25.3510416666667,290.29425,358.0375,85.3739583333333,1.7443371807106,38.053875,0.00901573631933144
2006-06-30,"US-Wkg","Arid","Grassland",0.0923592281990999,24.8447916666667,259.592020833333,363.120833333333,85.252,2.23559160760088,42.0424375,0.0096821909709201
2006-07-01,"US-Wkg","Arid","Grassland",0.344613941087316,26.469375,298.984979166667,359.875,85.1509791666667,1.95950511625455,34.7809375,0.00882716813835932
2006-07-02,"US-Wkg","Arid","Grassland",-0.0014551055228851,25.5202083333333,250.8643125,360.975,85.2958541666667,1.95020446086832,38.3658958333333,0.00919097800843626
2006-07-03,"US-Wkg","Arid","Grassland",0.156377988592493,24.8360416666667,283.454375,357.6,85.4351875,2.67104210217376,41.9423333333333,0.00963310277094463
2006-07-04,"US-Wkg","Arid","Grassland",0.185653655647187,23.3935416666667,249.396291666667,384.2625,85.4352291666667,3.16531813659839,54.3122916666667,0.0114512024380609
2006-07-05,"US-Wkg","Arid","Grassland",3.31053691173671,22.4327083333333,342.697979166667,357.479166666667,85.3275416666667,2.78851630728989,62.2215625,0.0123992015385707
2006-07-06,"US-Wkg","Arid","Grassland",1.41931547232538,23.50875,255.483333333333,377.585416666667,85.4675208333333,2.83024397036188,53.4813333333333,0.0113497265001707
2006-07-07,"US-Wkg","Arid","Grassland",1.40975611920387,21.7704166666667,263.4030625,356.725,85.5639791666667,3.1328174311679,64.8134583333333,0.0123698772431547
2006-07-08,"US-Wkg","Arid","Grassland",1.13081471194624,24.5279166666667,353.159020833333,338.425,85.3581666666667,2.3645921399944,46.3298333333333,0.010461110844157
2006-07-09,"US-Wkg","Arid","Grassland",0.699506019146107,28.0296041666667,343.703166666667,353.285416666667,85.0649375,2.3952209227085,28.8857708333333,0.00803836810808227
2006-07-10,"US-Wkg","Arid","Grassland",0.675960845643053,27.1623125,359.3199375,348.99375,85.0454583333333,3.39298520965031,33.9434791666667,0.00898538837991306
2006-07-11,"US-Wkg","Arid","Grassland",0.465854280297413,28.8464583333333,361.097708333333,349.960416666667,85.160125,2.96334209736297,23.8113333333333,0.00693638369592777
2006-07-12,"US-Wkg","Arid","Grassland",0.498372291315446,27.7158541666667,325.340458333333,365.675,85.3136875,2.62822371247961,37.2078125,0.0101494635733546
2006-07-13,"US-Wkg","Arid","Grassland",0.43934947032946,27.2558333333333,300.507645833333,366.958333333333,85.3688125,3.34197163074103,37.1265208333333,0.00984981709641811
2006-07-14,"US-Wkg","Arid","Grassland",0.440196147709916,28.713125,347.048458333333,370.14375,85.2515625,2.51045471638452,29.2507291666667,0.00845391890394002
2006-07-15,"US-Wkg","Arid","Grassland",0.425325101683843,28.8083333333333,362.94325,361.470833333333,85.3934375,4.19204563722318,22.8945833333333,0.00663520192165182
2006-07-16,"US-Wkg","Arid","Grassland",0.484230747803906,25.4602083333333,308.487145833333,357.522916666667,85.48225,2.65112897154492,35.2652708333333,0.00839570643617314
2006-07-17,"US-Wkg","Arid","Grassland",0.544936799940903,26.06875,310.131041666667,366.310416666667,85.39975,2.35397966475179,37.8239791666667,0.00935041955490492
2006-07-18,"US-Wkg","Arid","Grassland",0.167395354795305,27.5041875,254.241354166667,373.279166666667,85.3210625,2.75860976247426,35.6594166666667,0.00960331353280636
2006-07-19,"US-Wkg","Arid","Grassland",0.274844694857629,25.1504375,282.1290625,367.733333333333,85.3546875,2.91579231245649,43.7448125,0.0102508799555532
2006-07-20,"US-Wkg","Arid","Grassland",1.11203533767557,28.4066666666667,327.8121875,366.775,85.3528541666667,2.27627276269756,30.6711458333333,0.00869887702638881
2006-07-21,"US-Wkg","Arid","Grassland",0.312888467825951,29.9429375,333.642083333333,352.8,85.2551875,3.16393261899728,18.46825,0.00572115430098617
2006-07-22,"US-Wkg","Arid","Grassland",0.188006575738101,29.660625,342.971875,363.829166666667,85.3085833333333,4.05265372282126,21.3285208333333,0.00649963350775361
2006-07-23,"US-Wkg","Arid","Grassland",0.260154575440651,27.8275208333333,267.410958333333,368.964583333333,85.1948541666667,3.63811864820569,27.6436875,0.00758880648345069
2006-07-24,"US-Wkg","Arid","Grassland",0.237374976497949,29.6433333333333,305.977166666667,360.358333333333,84.8837291666667,2.03349765197386,22.722125,0.00695395276544016
2006-07-25,"US-Wkg","Arid","Grassland",0.169423804739591,26.0385416666667,221.937916666667,370.858333333333,84.9550208333333,2.23290900969233,45.455,0.0112887195956878
2006-07-26,"US-Wkg","Arid","Grassland",0.0165482531099098,24.8277083333333,309.511979166667,369.06875,85.1545833333333,4.19424183001643,56.5023541666667,0.0130402488943451
2006-07-27,"US-Wkg","Arid","Grassland",1.63238475423365,20.395,158.273270833333,384.025,85.3180208333333,3.61096839904335,79.8985,0.0140675801506662
2006-07-28,"US-Wkg","Arid","Grassland",1.56038692188807,21.579375,271.912958333333,381.88125,85.2338333333333,2.44378773649239,71.8495625,0.0136161069198282
2006-07-29,"US-Wkg","Arid","Grassland",2.89938395850708,19.2472916666667,181.59375,381.7625,85.3019375,2.43133281763127,83.810125,0.0137418029233632
2006-07-30,"US-Wkg","Arid","Grassland",3.64407877037335,20.1010416666667,217.900583333333,387.020833333333,85.1300833333333,2.71571767503537,82.216,0.0142477278746738
2006-07-31,"US-Wkg","Arid","Grassland",2.4969308248229,19.7195833333333,158.360208333333,390.120833333333,85.00425,2.07239532164783,82.8588125,0.0140424720623429
2006-08-01,"US-Wkg","Arid","Grassland",2.45300269729889,22.01875,242.036020833333,363.522916666667,85.1828333333333,2.22483173686878,66.4800208333333,0.0129440116682301
2006-08-02,"US-Wkg","Arid","Grassland",1.93045898776615,22.6272916666667,255.170166666667,359.010416666667,85.2957083333333,1.49516510574344,64.3569791666667,0.0129867978934668
2006-08-03,"US-Wkg","Arid","Grassland",1.11208192787456,20.084375,112.061729166667,375.65,85.2325208333333,2.11829427707212,76.8750208333333,0.0132847046333438
2006-08-04,"US-Wkg","Arid","Grassland",2.97354840372087,20.0045833333333,195.206208333333,384.395833333333,85.2973125,1.62051022999785,80.5802916666667,0.0138505472561996
2006-08-05,"US-Wkg","Arid","Grassland",2.54862499601106,22.4554166666667,311.562895833333,350.220833333333,85.2769375,2.71440585517899,63.1570833333333,0.0126121246896591
2006-08-06,"US-Wkg","Arid","Grassland",2.03660963813295,23.4689583333333,275.690791666667,369.189583333333,85.188875,2.26300716864429,57.9362083333333,0.0123129128805564
2006-08-07,"US-Wkg","Arid","Grassland",3.29301559649241,23.7629166666667,255.569145833333,378.14375,85.3956458333333,2.70193619676892,59.5486458333333,0.0128549467328101
2006-08-08,"US-Wkg","Arid","Grassland",1.97325485984933,25.0947916666667,307.928916666667,366.095833333333,85.4521458333333,2.29839682566861,52.1221458333333,0.0121737512903776
2006-08-09,"US-Wkg","Arid","Grassland",1.81978804763405,23.4879166666667,283.026520833333,365.339583333333,85.389875,2.01326025126817,59.6233333333333,0.0126587585202564
2006-08-10,"US-Wkg","Arid","Grassland",3.40312628383018,23.9858333333333,313.898645833333,368.814583333333,85.3481458333333,1.73819078879925,58.2048958333333,0.0127407896443369
2006-08-11,"US-Wkg","Arid","Grassland",2.61928158256565,20.898125,158.943166666667,380.797916666667,85.2923958333333,1.90228618723813,76.3968333333333,0.0138774966918063
2006-08-12,"US-Wkg","Arid","Grassland",3.13558082339413,21.946875,264.091729166667,366.441666666667,85.1207083333333,1.27830212207047,69.5484791666667,0.0134965059967778
2006-08-13,"US-Wkg","Arid","Grassland",2.75518911191841,20.7602083333333,177.850354166667,376.575,85.2312916666667,2.10662055430525,74.336125,0.0133946712411396
2006-08-14,"US-Wkg","Arid","Grassland",2.03719524262666,20.8189583333333,144.428833333333,370.73125,85.3578125,1.66909178333069,74.6404375,0.0134789439859719
2006-08-15,"US-Wkg","Arid","Grassland",2.38965960749132,20.7579166666667,182.372354166667,382.379166666667,85.313625,1.53500610655008,75.4609375,0.013583860891393
2006-08-16,"US-Wkg","Arid","Grassland",1.38512841000176,19.8829166666667,106.410895833333,396.604166666667,85.4902291666667,1.21038228051775,82.1128125,0.0139773648525243
2006-08-17,"US-Wkg","Arid","Grassland",3.16751441760631,21.4010416666667,236.523166666667,366.88125,85.4985416666667,1.49646218605087,69.552625,0.0129923198115368
2006-08-18,"US-Wkg","Arid","Grassland",4.0515134392238,24.0820833333333,330.0060625,345.997916666667,85.3611458333333,1.72029697637629,51.0743541666667,0.0112328826612783
2006-08-19,"US-Wkg","Arid","Grassland",2.48432288640729,23.4452083333333,224.755625,366.222916666667,85.3184375,2.17983189393032,54.2660625,0.011493213643172
2006-08-20,"US-Wkg","Arid","Grassland",2.89120627544245,22.63875,296.8698125,348.875,85.3670416666667,2.66415873281501,54.1288958333333,0.0109076188609697
2006-08-21,"US-Wkg","Arid","Grassland",2.49420567470808,22.030625,227.2696875,372.033333333333,85.4538541666667,2.53198919739765,65.4745,0.0127152581365203
2006-08-22,"US-Wkg","Arid","Grassland",3.00485769468522,20.76,181.537458333333,371.397916666667,85.6590625,2.89271017880381,74.3016041666667,0.0133208265352246
2006-08-23,"US-Wkg","Arid","Grassland",3.42279252746596,23.9141666666667,314.246145833333,354.885416666667,85.5126666666667,1.56797847754692,56.6555208333333,0.01232141655206
2006-08-24,"US-Wkg","Arid","Grassland",2.14228970837554,21.4758333333333,214.95275,367.3625,85.2810208333333,1.52884497508979,67.4769791666667,0.0126925139976686
2006-08-25,"US-Wkg","Arid","Grassland",2.6247417801779,20.7616666666667,222.816625,370.475,85.1529791666667,1.4424122600583,67.7883958333333,0.0122184933658735
2006-08-26,"US-Wkg","Arid","Grassland",3.17729318804076,23.105,325.029645833333,334.420833333333,85.1470416666667,2.43330791719031,51.6375,0.0107304809207934
2006-08-27,"US-Wkg","Arid","Grassland",3.32769758543023,25.0379166666667,326.227479166667,324.035416666667,85.1725833333333,2.33835574286684,33.7450208333333,0.00786012998835494
2006-08-28,"US-Wkg","Arid","Grassland",3.18733573262252,26.24,289.283270833333,337.270833333333,85.1652916666667,1.74373285920372,28.9939375,0.00725127772489629
2006-08-29,"US-Wkg","Arid","Grassland",2.69587220142497,23.0514583333333,237.452791666667,356.4625,85.2571458333333,2.57852195342671,52.6223333333333,0.0108866923825216
2006-08-30,"US-Wkg","Arid","Grassland",2.29816808832458,22.27625,215.647645833333,359.045833333333,85.173,2.51273934647147,56.9162916666667,0.0112470400411108
2006-08-31,"US-Wkg","Arid","Grassland",2.7297815536761,23.7608333333333,273.3765625,348.56875,85.1130625,1.27628280386458,51.408,0.0111214088242014
2006-09-01,"US-Wkg","Arid","Grassland",2.19486056314496,24.4,207.8665,359.033333333333,85.1624166666667,1.8887258022059,50.58275,0.0113664584832793
2006-09-02,"US-Wkg","Arid","Grassland",1.98303743144011,21.0435416666667,197.564270833333,353.59375,85.235125,3.60268477253453,61.8768333333333,0.0113311342365978
2006-09-03,"US-Wkg","Arid","Grassland",1.86140178871418,18.0421041666667,122.053208333333,382.225,85.2238541666667,3.28631509391312,84.9833958333333,0.0129268966784454
2006-09-04,"US-Wkg","Arid","Grassland",2.2665527968117,18.255625,131.738458333333,382.2125,85.4032291666667,2.75271394289502,83.5851458333333,0.0128583804945051
2006-09-05,"US-Wkg","Arid","Grassland",3.06797229222315,18.5754166666667,153.400416666667,381.55,85.7114583333333,2.54213000707393,82.1545416666667,0.0128479057533674
2006-09-06,"US-Wkg","Arid","Grassland",3.93151749725921,20.6158333333333,277.389375,341.552083333333,85.4931875,2.234707234664,67.6082916666667,0.0120275234936638
2006-09-07,"US-Wkg","Arid","Grassland",1.90448600656856,18.439375,119.6295625,364.316666666667,85.1226041666667,1.74911279456977,78.2897083333333,0.0122188838846788
2006-09-08,"US-Wkg","Arid","Grassland",3.57243893337972,19.138125,260.056770833333,344.039583333333,85.1071041666667,1.68978611005378,73.0800208333333,0.0119152862662463
2006-09-09,"US-Wkg","Arid","Grassland",2.65226919311817,19.5810416666667,223.946125,328.1875,85.2365,1.28798600572935,68.9885625,0.0115426019091103
2006-09-10,"US-Wkg","Arid","Grassland",2.66072280390836,20.8047916666667,215.641458333333,331.108333333333,85.2174791666667,1.19018909845889,59.1702291666667,0.0106754439828775
2006-09-11,"US-Wkg","Arid","Grassland",3.56126701703618,21.3708333333333,255.559708333333,347.385416666667,85.2925,1.89328032283086,50.5471666666667,0.00942711030868951
2006-09-12,"US-Wkg","Arid","Grassland",2.84176495404398,18.4616666666667,201.1580625,357.054166666667,85.3924375,2.72434031116999,69.0926666666667,0.0107549299895848
2006-09-13,"US-Wkg","Arid","Grassland",2.9457493334921,18.44625,235.6628125,327.316666666667,85.1300208333333,2.42337346119931,72.3356041666667,0.0112871463777789
2006-09-14,"US-Wkg","Arid","Grassland",3.30477078327739,19.9841875,216.723958333333,328.247916666667,84.8114791666667,2.20652521707528,62.0917083333333,0.0106998560801117
2006-09-15,"US-Wkg","Arid","Grassland",3.23767408589233,19.739625,305.959375,294.122916666667,84.8313958333333,3.2027271118286,49.364875,0.00836486233651282
2006-09-16,"US-Wkg","Arid","Grassland",3.00144853078954,19.420625,304.061666666667,282.908333333333,84.9339375,1.75017404209403,38.5890625,0.00639514055963489
2006-09-17,"US-Wkg","Arid","Grassland",2.75032166031194,19.948125,297.209166666667,291.775,85.1180208333333,1.88176873510242,36.6404791666667,0.00626039732455865
2006-09-18,"US-Wkg","Arid","Grassland",2.90867985474951,20.3358333333333,292.993583333333,294.041666666667,85.2908958333333,1.23290431131041,37.9300833333333,0.00662617115235488
2006-09-19,"US-Wkg","Arid","Grassland",2.71654819976435,21.66875,291.5800625,302.485416666667,85.297625,1.60770156196197,33.6240625,0.00637426194957312
2006-09-20,"US-Wkg","Arid","Grassland",1.80151230364968,20.4270833333333,161.075416666667,332.7625,85.0645416666667,3.49939001350644,41.2670416666667,0.00727201499401116
2006-09-21,"US-Wkg","Arid","Grassland",2.04233244100564,18.6825208333333,283.914479166667,304.129166666667,84.8187916666667,3.79359141050995,54.6252083333333,0.00866876738874535
2006-09-22,"US-Wkg","Arid","Grassland",1.80729499214721,19.2019166666667,266.493125,303.091666666667,84.5740416666667,4.23775297851114,53.1137083333333,0.00873240525059306
2006-09-23,"US-Wkg","Arid","Grassland",1.41590524758944,18.445625,183.156,326.14375,85.0483958333333,2.09012699903236,60.7742291666667,0.00948150851485218
2006-09-24,"US-Wkg","Arid","Grassland",1.80516880138862,19.4489791666667,274.351291666667,309.245833333333,85.36675,2.83084829186875,51.1284375,0.0084556843588181
2006-09-25,"US-Wkg","Arid","Grassland",1.63120283239226,20.545625,272.046833333333,314.889583333333,85.43675,2.12547243740983,50.5900208333333,0.00895034015735527
2006-09-26,"US-Wkg","Arid","Grassland",2.08127344042685,23.5785416666667,266.997458333333,334.814583333333,85.5162916666667,1.74707873681494,40.2447083333333,0.00855736952768358
2006-09-27,"US-Wkg","Arid","Grassland",1.764021063486,23.136875,268.5451875,310.05625,85.5354583333333,2.91952141834035,32.348625,0.00668820556580187
2006-09-28,"US-Wkg","Arid","Grassland",1.48029214085627,23.5464583333333,266.11375,297.158333333333,85.4897916666667,1.70126821868433,17.9074583333333,0.00379058174434832
2006-09-29,"US-Wkg","Arid","Grassland",1.39977860770628,23.7779166666667,250.857875,305.927083333333,85.3053541666667,1.31653651204176,14.0441041666667,0.00301967657724884
2006-09-30,"US-Wkg","Arid","Grassland",1.39246743222632,23.93,267.274270833333,298.854166666667,85.2503333333333,1.27051964022589,15.7329375,0.00341693649136022
2006-10-01,"US-Wkg","Arid","Grassland",1.18305933535288,23.93625,251.3096875,309.997916666667,85.2931041666667,1.52359769566427,19.4219583333333,0.00421965529614089
2006-10-02,"US-Wkg","Arid","Grassland",1.19551511663892,23.5310416666667,242.0613125,319.31875,85.3865208333333,2.07749520558386,26.3843958333333,0.005592607877725
2006-10-03,"US-Wkg","Arid","Grassland",1.21229820655415,23.9679166666667,245.912291666667,325.3,85.3810833333333,1.72647284738553,28.476875,0.00619978803118817
2006-10-04,"US-Wkg","Arid","Grassland",0.943516041037018,24.7014583333333,233.881916666667,338.375,85.3068333333333,2.79028505316366,29.1361458333333,0.006636163051305
2006-10-05,"US-Wkg","Arid","Grassland",0.858567605247016,23.8091666666667,204.816270833333,353.152083333333,85.2036875,4.16443846204343,35.8847083333333,0.00776173362995613
2006-10-06,"US-Wkg","Arid","Grassland",1.6048291439114,18.826875,95.2288125,354.897916666667,85.2202083333333,3.21042115637949,66.1315833333333,0.0105520994861392
2006-10-07,"US-Wkg","Arid","Grassland",1.68677072047712,18.7923125,236.158416666667,324.16875,85.1724166666667,3.36848807929862,66.8068333333333,0.0106433850159086
2006-10-08,"US-Wkg","Arid","Grassland",1.00320323891016,15.67625,181.064645833333,322.352083333333,85.1682708333333,3.43920843515146,70.8839166666667,0.00926429451604006
2006-10-09,"US-Wkg","Arid","Grassland",2.03771494039817,15.219375,162.4980625,305.314583333333,85.00825,3.16004137807499,63.7856666666667,0.0081052844245099
2006-10-10,"US-Wkg","Arid","Grassland",2.15589920772039,16.4383333333333,253.68375,272.00625,85.2036666666667,1.63912628031926,40.0274791666667,0.00547753203858898
2006-10-11,"US-Wkg","Arid","Grassland",1.53530831756901,18.5123125,246.599208333333,286.535416666667,85.1853125,1.26752751178943,31.4696666666667,0.00490868669398162
2006-10-12,"US-Wkg","Arid","Grassland",1.45195477134374,19.7945833333333,244.068291666667,293.645833333333,84.9912916666667,1.55315049130516,32.1092916666667,0.00543959277283667
2006-10-13,"US-Wkg","Arid","Grassland",1.50890061170166,21.0764583333333,231.416354166667,311.20625,84.8563541666667,1.96290995206155,24.0933125,0.00442221386055908
2006-10-14,"US-Wkg","Arid","Grassland",0.854415039986608,16.8185833333333,148.918395833333,330.645833333333,84.6705833333333,3.88995858153244,58.6796666666667,0.00829240696966799
2006-10-15,"US-Wkg","Arid","Grassland",0.826148303972658,10.8825,203.530791666667,273.758395833333,84.428875,2.9470401562264,61.1799791666667,0.00588717279368646
2006-10-16,"US-Wkg","Arid","Grassland",0.948154522937456,13.3287916666667,244.320916666667,262.220833333333,84.5123541666667,2.14601936864345,48.1440625,0.00543575486957806
2006-10-17,"US-Wkg","Arid","Grassland",0.78257010742789,15.5575208333333,218.166375,284.366770833333,84.5948958333333,4.28337188250543,46.5602916666667,0.00606834014638724
2006-10-18,"US-Wkg","Arid","Grassland",1.20452833110925,12.3206458333333,191.045354166667,283.395833333333,85.0116666666667,3.44868596512508,51.9291458333333,0.00545635990860115
2006-10-19,"US-Wkg","Arid","Grassland",0.877590259057064,13.0658333333333,243.4069375,245.3125625,85.2518333333333,2.1773409101581,31.5793541666667,0.00347026308822447
2006-10-20,"US-Wkg","Arid","Grassland",0.894363298132731,16.3743958333333,239.034125,259.875,84.8627916666667,1.7997726243043,22.4969791666667,0.00307390440372939
